"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2026-04-07","96.9","-2.42","6.25","Guerrero Jr., Vladimir",665489,595014,"field_out","hit_into_play",,,,,13,"Vladimir Guerrero Jr. grounds out, shortstop Hyeseong Kim to first baseman Freddie Freeman.","R","R","R","TOR","LAD","X",6,"ground_ball",0,1,2026,"-1.56","0.6",-0.8434973012941249,2.208673184206715,,,,1,8,"Bot",113.14,158.91,,,,,7.731474411173923,-140.88960854469988,-6.38134939146898,-22.577486715843037,31.389459200275816,-22.849476525673744,3.208595801,1.619291339,19,"88.2",-6,"96.3",2228,"5.9",822831,669257,518692,690976,571970,808975,606192,681624,663656,"54.58",0.182,0.171,"0",1,0,0,2,63,2,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",229,"-0.025","-0.22","77.5","7.0",,0.205,"0.22","88.2",-2,-2,0.118,0.118,38,27,38,27,1,3,4,1,1,1,"1.82","1.56","1.56","36.3",-4.02407263787032,-0.8262029047923073,34.73803571391142,27.502241792549086,29.278018049417152
"SI","2026-04-07","97.1","-2.45","6.34","Guerrero Jr., Vladimir",665489,595014,,"foul",,,,,2,,"R","R","R","TOR","LAD","S",,,0,0,2026,"-1.38","0.78",0.07034809593031532,2.8349717701934587,,,,1,8,"Bot",,,,,,,9.75197366640539,-141.0679694512216,-5.387828574034587,-20.62971358484296,31.104942369148024,-20.694636784110482,3.208595801,1.619291339,173,"84.7",65,"96.1",2251,"5.7",822831,669257,518692,690976,571970,808975,606192,681624,663656,"54.76",,,,,,,,63,1,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",227,"-0.005","-0.042","78.7","7.3",,,"0.042","88.0",-2,-2,0.123,0.123,38,27,38,27,1,3,4,1,1,1,"1.64","1.38","1.38","44.4",4.091464849244831,3.4295699442254803,27.14371251111571,39.211411513780504,29.68158844313483
"FF","2026-04-06","102.2","-1.63","5.96","Guerrero Jr., Vladimir",665489,683618,"strikeout","called_strike",,,,,9,"Vladimir Guerrero Jr. called out on strikes.","R","R","R","TOR","LAD","S",2,,1,2,2026,"-0.91","1.48",0.6032086353545233,1.6832936423657525,,,,0,8,"Bot",,,,,,,8.461404541529378,-148.37354788232778,-10.193809034345563,-15.456443794695726,35.22616768403315,-7.984110996162673,3.208595801,1.619291339,,,,"102.6",2611,"6.6",822832,687221,669289,690976,571970,808975,606192,669743,663656,"53.88",,0,"0",1,0,0,,77,4,"4-Seam Fastball",1,14,1,14,14,1,1,14,"Standard","Standard",215,"0","-0.188",,,,,"0.188",,-13,-13,0.001,0.001,24,27,24,27,1,3,2,1,6,1,"0.71","0.91","0.91","40.3",,,,,
"FF","2026-04-06","102.3","-1.81","5.98","Guerrero Jr., Vladimir",665489,683618,,"ball",,,,,11,,"R","R","R","TOR","LAD","B",,,0,2,2026,"-1.06","1.32",-0.9564685490227718,4.189416673330782,,,,0,8,"Bot",,,,,,,4.990680779349893,-148.895290991982,-2.8850093727950124,-17.001792056826947,35.88389087509769,-12.102354782338365,3.208595801,1.619291339,,,,"102.7",2619,"6.5",822832,687221,669289,690976,571970,808975,606192,669743,663656,"54",,,,,,,,77,3,"4-Seam Fastball",1,14,1,14,14,1,1,14,"Standard","Standard",220,"0","0.023",,,,,"-0.023",,-13,-13,0.001,0.001,24,27,24,27,1,3,2,1,6,1,"0.86","1.06","1.06","36.0",,,,,
"SL","2026-04-06","90.6","-1.94","6.11","Guerrero Jr., Vladimir",665489,683618,,"foul",,,,,1,,"R","R","R","TOR","LAD","S",,,0,1,2026,"-0.31","0.6",-0.47248330856869564,3.1907243153659737,,,,0,8,"Bot",,,,,,,4.319635374844628,-131.9755971391722,-2.523874603751812,-4.543104393600919,26.59341308639672,-24.83185435132265,3.208595801,1.619291339,,,,"91.1",2627,"6.4",822832,687221,669289,690976,571970,808975,606192,669743,663656,"54.1",,,,,,,,77,2,"Slider",1,14,1,14,14,1,1,14,"Standard","Standard",152,"0","-0.054","80.7","7.9",,,"0.054",,-13,-13,0.001,0.001,24,27,24,27,1,3,2,1,6,1,"2.16","0.31","0.31","38.4",14.723985617219723,-19.01161297580068,16.337659320258567,33.37198430021691,43.21562599302435
"SI","2026-04-06","101.8","-1.79","5.86","Guerrero Jr., Vladimir",665489,683618,,"foul",,,,,11,,"R","R","R","TOR","LAD","S",,,0,0,2026,"-1.26","1.18",-0.05721796270471913,3.457528023220018,,,,0,8,"Bot",,,,,,,7.907312666592513,-147.92092772400173,-4.1444317596255775,-20.426047816128317,37.35337255153858,-14.07681424225411,3.208595801,1.619291339,171,"86.4",12,"101.8",2577,"6.5",822832,687221,669289,690976,571970,808975,606192,669743,663656,"54.01",,,,,,,,77,1,"Sinker",1,14,1,14,14,1,1,14,"Standard","Standard",224,"0","-0.042","72.5","6.4",,,"0.042","88.0",-13,-13,0.001,0.001,24,27,24,27,1,3,2,1,6,1,"1.04","1.26","1.26","34.6",-8.205333925395678,32.00804071741627,19.389296306393685,38.855171186063146,15.125711240127934
"SI","2026-04-05","92.9","-2.19","5.89","Guerrero Jr., Vladimir",665489,663436,"field_out","hit_into_play",,,,,11,"Vladimir Guerrero Jr. grounds out, third baseman Miguel Vargas to first baseman Munetaka Murakami.","R","R","R","CWS","TOR","X",5,"ground_ball",0,0,2026,"-1.46","0.72",-1.230693987962728,2.4193249504619763,,,,0,6,"Top",95,164,,,,,5.697074472963503,-135.17439224339472,-4.466320238487202,-19.159853461732357,30.743846833796496,-22.583431322512137,3.208595801,1.619291339,13,"88.2",-10,"93",2384,"6.4",824620,700337,808959,805367,678246,695657,669720,682668,656537,"54.05",0.153,0.144,"0",1,0,0,2,46,1,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",218,"0.024","-0.261","69.9","6.9",,0.18,"0.261","88.2",3,-3,0.863,0.137,29,27,29,27,3,2,6,1,5,1,"1.93","1.46","1.46","35.4",1.4999686001016632,-4.823737201767947,33.873237341926796,21.749797528338306,28.552655584086757
"FF","2026-04-05","96.2","-2.05","5.98","Guerrero Jr., Vladimir",665489,663436,"walk","ball",,,,,13,"Vladimir Guerrero Jr. walks. Nathan Lukes to 2nd.","R","R","R","CWS","TOR","B",,,3,2,2026,"-0.83","1.14",-1.275681613125423,2.3082518945319332,665926,,664770,2,3,"Top",,,,,,,3.942409237784852,-139.9973592679187,-6.61764703300685,-11.773873569948078,28.941348483461574,-15.90677256639462,3.208595801,1.619291339,,,,"96.8",2368,"6.4",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.07",,0.69862,"0.7",1,0,0,,23,7,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",212,"-0.026","0.167",,,,,"-0.167",,1,-1,0.607,0.393,29,27,29,27,2,1,6,1,5,1,"1.31","0.83","0.83","40.5",,,,,
"CU","2026-04-05","82.2","-2.12","5.95","Guerrero Jr., Vladimir",665489,663436,,"foul",,,,,4,,"R","R","R","CWS","TOR","S",,,3,2,2026,"0.91","-0.7",-0.5320337793544228,2.592866362149298,665926,,664770,2,3,"Top",,,,,,,1.7770913823486212,-119.79439533324648,0.46764614364269064,8.421527571132456,22.22264363182158,-39.1986136024633,3.208595801,1.619291339,6,"106.7",-25,"82.4",2771,"6.3",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.25",,,,,,,,23,6,"Curveball",1,0,0,1,0,1,0,1,"Strategic","Standard",49,"0","0","79.7","7.3",,,"0","106.7",1,-1,0.607,0.393,29,27,29,27,2,1,6,1,5,1,"4.05","-0.91","-0.91","42.8",12.762861734162543,-15.33940105263017,23.88765666913882,28.09429176094307,45.700551807627114
"FF","2026-04-05","96.2","-2","5.9","Guerrero Jr., Vladimir",665489,663436,,"ball",,,,,11,,"R","R","R","CWS","TOR","B",,,2,2,2026,"-0.55","1.2",-0.9661429467722072,2.7177152272442493,665926,,664770,2,3,"Top",,,,,,,3.9800337748271746,-139.93924803692894,-5.425738933808649,-8.077200752975065,31.67541297619751,-15.399290048573878,3.208595801,1.619291339,,,,"96.5",2427,"6.5",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.04",,,,,,,,23,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",218,"-0.014","0.044",,,,,"-0.044",,1,-1,0.621,0.379,29,27,29,27,2,1,6,1,5,1,"1.27","0.55","0.55","40.9",,,,,
"SI","2026-04-05","93.6","-2.04","5.93","Guerrero Jr., Vladimir",665489,663436,,"foul",,,,,2,,"R","R","R","CWS","TOR","S",,,2,1,2026,"-1","1.11",0.17773643421505314,3.009038199019952,665926,,664770,2,3,"Top",,,,,,,7.906828610385863,-135.96895530236972,-3.9784554188701775,-14.246455288439815,34.94626994954253,-17.74507308400735,3.208595801,1.619291339,195,"73.4",48,"93",2455,"6.4",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.07",,,,,,,,23,4,"Sinker",1,0,0,1,0,1,0,1,"Strategic","Standard",217,"0.012","-0.059","77.4","7.3",,,"0.059","88.0",1,-1,0.609,0.391,29,27,29,27,2,1,6,1,5,1,"1.54","1","1","38.2",0.9896942297323571,0.31315732408103625,24.276539703532933,38.32535196251163,31.64690185442916
"SL","2026-04-05","88.1","-2.04","5.86","Guerrero Jr., Vladimir",665489,663436,,"blocked_ball",,,,,14,,"R","R","R","CWS","TOR","B",,,1,1,2026,"0.39","0.21",1.6030851005182276,0.6100815725573026,665926,,664770,2,3,"Top",,,,,,,7.91637280233903,-127.97527679731202,-6.7643531795728,2.4400326196787003,28.729392351010624,-28.512841086030015,3.208595801,1.619291339,,,,"87.8",2610,"6.4",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.13",,,,,,,,23,3,"Slider",1,0,0,1,0,1,0,1,"Strategic","Standard",86,"-0.006","0.023",,,,,"-0.023",,1,-1,0.615,0.385,29,27,29,27,2,1,6,1,5,1,"2.75","-0.39","-0.39","40.1",,,,,
"FF","2026-04-05","96.8","-2.05","5.85","Guerrero Jr., Vladimir",665489,663436,,"called_strike",,,,,8,,"R","R","R","CWS","TOR","S",,,1,0,2026,"-0.89","1.25",-0.09776025265568822,1.7830710576114481,665926,,664770,2,3,"Top",,,,,,,7.209229140195169,-140.66030069806445,-7.988930278784677,-13.4024914537351,31.429721684077176,-13.889130245760109,3.208595801,1.619291339,,,,"96.9",2465,"6.4",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.08",,,,,,,,23,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",219,"0.006","-0.031",,,,,"0.031",,1,-1,0.609,0.391,29,27,29,27,2,1,6,1,5,1,"1.18","0.89","0.89","36.0",,,,,
"SL","2026-04-05","88","-2.08","5.84","Guerrero Jr., Vladimir",665489,663436,,"ball",,,,,14,,"R","R","R","CWS","TOR","B",,,0,0,2026,"0.27","0.26",1.0091992897844222,0.8033462553576345,665926,,664770,2,3,"Top",,,,,,,6.83052079112797,-127.86606730583759,-6.367385811418811,1.5458275407996893,27.2538145372296,-28.128595555566328,3.208595801,1.619291339,,,,"88",2648,"6.5",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.04",,,,,,,,23,1,"Slider",1,0,0,1,0,1,0,1,"Strategic","Standard",97,"-0.003","0.016",,,,,"-0.016",,1,-1,0.612,0.388,29,27,29,27,2,1,6,1,5,1,"2.7","-0.27","-0.27","39.9",,,,,
"CH","2026-04-05","91.3","-2.21","5.87","Guerrero Jr., Vladimir",665489,663436,"single","hit_into_play",,,,,8,"Vladimir Guerrero Jr. singles on a sharp line drive to center fielder Luisangel Acuña.","R","R","R","CWS","TOR","X",8,"line_drive",2,2,2026,"-1.03","-0.14",-0.16628787732406103,2.0405246565816406,,,,2,1,"Top",112.85,73.55,,,,,7.321462854408387,-132.86151309977026,-3.2204596467861224,-13.787585423280195,28.1901777431846,-33.36832486480634,3.208595801,1.619291339,253,"103.3",10,"91.3",2151,"6.2",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.26",0.849,0.812,"0.9",1,1,0,4,3,6,"Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard",249,"-0.014","0.368","76.3","7.3",,1.018,"-0.368","103.3",0,0,0.54,0.46,29,27,29,27,1,0,6,1,5,1,"2.87","1.03","1.03","37.5",1.7359844047210566,-5.551034697452357,32.0395036293099,31.691671499947955,37.30743976032182
"FF","2026-04-05","96.5","-0.85","6.01","Guerrero Jr., Vladimir",665489,673929,"field_out","hit_into_play",,,,,1,"Vladimir Guerrero Jr. flies out to right fielder Derek Hill.","R","R","R","CWS","TOR","X",9,"fly_ball",1,1,2026,"-0.13","1.51",-0.33520284100704656,2.807461271612901,,,,1,8,"Top",180.44,69.92,,,,,1.6591176196794475,-140.42426490608733,-6.2723119407159444,-2.0788806283143924,33.078486404636514,-10.945242092115274,3.208595801,1.619291339,347,"97.9",28,"97",2407,"6.7",824620,700337,808959,805367,678246,695657,669720,682668,656537,"53.82",0.374,0.61,"0",1,0,0,6,61,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Strategic","Standard",191,"0.014","-0.253","74.2","6.8",,1.108,"0.253","97.9",3,-3,0.952,0.048,27,27,28,27,1,3,2,1,2,1,"0.94","0.13","0.13","55.5",3.103931194470902,2.409580154905279,29.56715138464021,32.837491590284465,29.57855254997218
"FF","2026-04-05","96.2","-1.94","5.95","Guerrero Jr., Vladimir",665489,663436,,"foul",,,,,5,,"R","R","R","CWS","TOR","S",,,2,2,2026,"-0.54","1.29",-0.07908449704912435,2.2618631621640803,,,,2,1,"Top",,,,,,,6.111156295861669,-139.87242134048697,-6.95981759446145,-8.47123029094245,31.047915773874234,-13.83169030674739,3.208595801,1.619291339,3,"88.8",-38,"96.3",2447,"6.3",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.15",,,,,,,,3,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",215,"0","0","68.8","5.8",,,"0","88.8",0,0,0.54,0.46,29,27,29,27,1,0,6,1,5,1,"1.17","0.54","0.54","38.6",-28.101765105190303,33.935736553435234,36.740080348474805,33.742367006442834,10.039690752677796
"FF","2026-04-05","96.1","-0.9","6.01","Guerrero Jr., Vladimir",665489,673929,,"ball",,,,,12,,"R","R","R","CWS","TOR","B",,,0,1,2026,"0.06","1.52",0.7351057108400368,4.261057652603182,,,,1,8,"Top",,,,,,,4.163672285823049,-139.85657642071675,-2.3982293983184695,-0.10719402772744595,32.15030990795125,-11.872092068630879,3.208595801,1.619291339,,,,"96.8",2387,"6.7",824620,700337,808959,805367,678246,695657,669720,682668,656537,"53.8",,,,,,,,61,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Strategic","Standard",196,"-0.001","0.032",,,,,"-0.032",,3,-3,0.953,0.047,27,27,28,27,1,3,2,1,2,1,"0.95","-0.06","-0.06","51.8",,,,,
"SI","2026-04-05","94","-2.08","5.88","Guerrero Jr., Vladimir",665489,663436,,"called_strike",,,,,8,,"R","R","R","CWS","TOR","S",,,2,1,2026,"-1.33","0.73",-0.19678442899674287,1.8459653815544488,,,,2,1,"Top",,,,,,,7.799070426894172,-136.61142890536073,-6.138639082003195,-18.355687288937315,30.77372556911047,-21.810675731916202,3.208595801,1.619291339,,,,"93.8",2445,"6.3",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.18",,,,,,,,3,4,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",221,"0.003","-0.077",,,,,"0.077",,0,0,0.537,0.463,29,27,29,27,1,0,6,1,5,1,"1.86","1.33","1.33","36.1",,,,,
"SL","2026-04-05","88.1","-2.1","5.86","Guerrero Jr., Vladimir",665489,663436,,"ball",,,,,8,,"R","R","R","CWS","TOR","B",,,1,1,2026,"0.35","0.23",0.1020301820345457,1.5081564621973973,,,,2,1,"Top",,,,,,,4.554004353339374,-128.37878512901924,-4.809113927621243,3.043368043300394,23.296966438512523,-28.92626544749482,3.208595801,1.619291339,,,,"88.7",2568,"6.3",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.17",,,,,,,,3,3,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",104,"-0.001","0.054",,,,,"-0.054",,0,0,0.538,0.462,29,27,29,27,1,0,6,1,5,1,"2.67","-0.35","-0.35","36.3",,,,,
"SL","2026-04-05","87.9","-0.86","5.98","Guerrero Jr., Vladimir",665489,673929,,"called_strike",,,,,9,,"R","R","R","CWS","TOR","S",,,0,0,2026,"0.54","-0.03",0.5881116211880673,1.5711182177166565,,,,1,8,"Top",,,,,,,2.3510336462380668,-128.14543202931077,-4.394085743338027,5.553083487372228,23.55656929740594,-31.843630741627365,3.208595801,1.619291339,,,,"89.1",2555,"6.7",824620,700337,808959,805367,678246,695657,669720,682668,656537,"53.82",,,,,,,,61,1,"Slider",3,0,0,3,0,3,0,3,"Strategic","Standard",128,"0.002","-0.042",,,,,"0.042",,3,-3,0.951,0.049,27,27,28,27,1,3,2,1,2,1,"2.94","-0.54","-0.54","56.7",,,,,
"SI","2026-04-05","93.3","-2.06","5.91","Guerrero Jr., Vladimir",665489,663436,,"swinging_strike",,,,,8,,"R","R","R","CWS","TOR","S",,,1,0,2026,"-1.1","0.84",-0.021631396267535408,2.0320884271145037,,,,2,1,"Top",,,,,,,7.632191685945708,-135.5833121546599,-5.8168445458542815,-15.236560527117955,30.469612504945935,-20.761579855814677,3.208595801,1.619291339,,,,"93.1",2441,"6.3",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.19",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",218,"0.001","-0.055","78.8","7.8","1.146523104",,"0.055",,0,0,0.537,0.463,29,27,29,27,1,0,6,1,5,1,"1.8","1.1","1.1","37.2",3.6242101588207754,-10.3321835524896,37.41504237893461,35.349998103923966,36.40002035314428
"SL","2026-04-05","87.6","-1.99","5.88","Guerrero Jr., Vladimir",665489,663436,,"ball",,,,,14,,"R","R","R","CWS","TOR","B",,,0,0,2026,"0.42","0.18",1.1458217888475,1.2460063395990084,,,,2,1,"Top",,,,,,,6.610183036751067,-127.35787226153903,-5.167700281240451,3.1367819627012543,27.159352705120725,-29.27677000589307,3.208595801,1.619291339,,,,"87.7",2555,"6.5",824620,700337,808959,805367,678246,695020,669720,682668,656537,"54.02",,,,,,,,3,1,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",122,"-0.001","0.041",,,,,"-0.041",,0,0,0.538,0.462,29,27,29,27,1,0,6,1,5,1,"2.8","-0.42","-0.42","38.4",,,,,
"SI","2026-04-04","99.6","-1.76","5.84","Guerrero Jr., Vladimir",665489,663855,"field_out","hit_into_play",,,,,2,"Vladimir Guerrero Jr. flies out to right fielder Tristan Peters.","R","R","R","CWS","TOR","X",9,"fly_ball",3,2,2026,"-1.48","0.56",0.00822527798023387,3.2827346335836594,,,,0,8,"Top",208.79,111.51,,,,,8.320394788067295,-144.72392921071,-2.76510163759566,-22.768215432919828,35.222152175405974,-23.80099056246911,3.208595801,1.619291339,297,"86.2",35,"99.4",1930,"6.3",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.15",0.023,0.032,"0",1,0,0,3,59,8,"Sinker",4,3,3,4,3,4,3,4,"Strategic","Strategic",233,"0.067","-0.349","74.0","6.9",,0.052,"0.349","88.0",1,-1,0.732,0.268,29,27,30,27,1,3,5,1,3,1,"1.75","1.48","1.48","30.5",0.6557402538750453,14.769563708434314,22.68617757204298,38.11111049986883,26.99848685441828
"SI","2026-04-04","97.9","-1.89","5.82","Guerrero Jr., Vladimir",665489,663855,,"ball",,,,,13,,"R","R","R","CWS","TOR","B",,,2,2,2026,"-1.52","0.52",-0.44307109329531946,0.594885919095248,,,,0,8,"Top",,,,,,,7.412520194759352,-142.0974727151204,-9.50641895462436,-22.2768585392372,33.38631049597664,-23.040338725889153,3.208595801,1.619291339,,,,"97.8",1788,"6.4",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.1",,,,,,,,59,7,"Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard",240,"-0.021","0.115",,,,,"-0.115",,1,-1,0.753,0.247,29,27,30,27,1,3,5,1,3,1,"1.87","1.52","1.52","32.2",,,,,
"FS","2026-04-04","89.2","-1.92","5.82","Guerrero Jr., Vladimir",665489,663855,,"ball",,,,,11,,"R","R","R","CWS","TOR","B",,,1,2,2026,"-0.92","-0.03",-1.1724856956709626,2.555121470714669,,,,0,8,"Top",,,,,,,3.815718666308973,-129.81719023785774,-1.7062493136533297,-11.238343022309408,28.459545203259776,-32.32755038810115,3.208595801,1.619291339,,,,"89.4",846,"6.5",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.02",,,,,,,,59,6,"Split-Finger",4,3,3,4,3,4,3,4,"Strategic","Standard",294,"-0.008","0.046",,,,,"-0.046",,1,-1,0.761,0.239,29,27,30,27,1,3,5,1,3,1,"2.9","0.92","0.92","30.8",,,,,
"FF","2026-04-04","99.5","-1.83","5.96","Guerrero Jr., Vladimir",665489,663855,,"foul",,,,,12,,"R","R","R","CWS","TOR","S",,,1,2,2026,"-0.9","1.02",0.46513807069836866,4.181394890718931,,,,0,8,"Top",,,,,,,8.347101182262026,-144.651119811689,-1.7085343747557031,-14.713248695566053,36.0105261992797,-17.672219987013264,3.208595801,1.619291339,279,"92.1",49,"99",1941,"6.2",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.3",,,,,,,,59,5,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Strategic","Standard",238,"0","0","62.7","6.2",,,"0","92.1",1,-1,0.761,0.239,29,27,30,27,1,3,5,1,3,1,"1.3","0.9","0.9","33.0",5.083209703612624,31.7273965895456,15.48814152077201,42.265168192636956,15.194050343191051
"SI","2026-04-04","98.7","-1.81","5.8","Guerrero Jr., Vladimir",665489,663855,,"foul",,,,,2,,"R","R","R","CWS","TOR","S",,,1,2,2026,"-1.23","0.3",0.20667206382296666,3.28281413783433,,,,0,8,"Top",,,,,,,8.311259860030594,-143.50175765213496,-1.9431139955552192,-18.895943943535972,33.14181382464551,-27.73916899809861,3.208595801,1.619291339,185,"81.6",14,"98.6",1639,"6.3",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.22",,,,,,,,59,4,"Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard",238,"0","0","63.6","5.4",,,"0","88.0",1,-1,0.761,0.239,29,27,30,27,1,3,5,1,3,1,"2.04","1.23","1.23","31.0",-23.099212107335777,54.892415868951154,22.740743182561125,39.74644966075556,2.439729915444837
"SI","2026-04-04","97.2","-1.77","5.93","Guerrero Jr., Vladimir",665489,663855,,"foul",,,,,8,,"R","R","R","CWS","TOR","S",,,1,1,2026,"-1.4","0.76",0.026508538835236406,1.712440119560059,,,,0,8,"Top",,,,,,,8.006955539913484,-141.18106284540804,-7.25294476849756,-20.51882472433934,32.79965458744297,-20.542213601861537,3.208595801,1.619291339,281,"85.6",36,"97",1860,"6.3",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.16",,,,,,,,59,3,"Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard",232,"0.013","-0.061","75.9","7.4",,,"0.061","88.0",1,-1,0.748,0.252,29,27,30,27,1,3,5,1,3,1,"1.67","1.4","1.4","31.7",-7.817048209578523,4.7015802303909915,37.429936345228356,36.09546432077738,26.930734630355246
"ST","2026-04-04","87.7","-2.08","5.67","Guerrero Jr., Vladimir",665489,663855,,"ball",,,,,14,,"R","R","R","CWS","TOR","B",,,0,1,2026,"0.57","0.15",0.7413378125460761,0.5443126362522523,,,,0,8,"Top",,,,,,,5.524574527724125,-127.6207611214292,-6.341784598364863,5.165931638207056,24.35661285646979,-29.46347035514997,3.208595801,1.619291339,,,,"87.7",2229,"6.1",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.4",,,,,,,,59,2,"Sweeper",4,3,3,4,3,4,3,4,"Strategic","Standard",19,"-0.005","0.03",,,,,"-0.03",,1,-1,0.753,0.247,29,27,30,27,1,3,5,1,3,1,"2.79","-0.57","-0.57","30.2",,,,,
"SI","2026-04-04","98.1","-1.85","5.98","Guerrero Jr., Vladimir",665489,663855,,"called_strike",,,,,4,,"R","R","R","CWS","TOR","S",,,0,0,2026,"-1.7","0.61",-0.3687772527311448,2.253801205433621,,,,0,8,"Top",,,,,,,7.96796939391197,-142.54231483038976,-5.745063871094421,-24.989933776510707,34.700201400471215,-22.741992687985626,3.208595801,1.619291339,,,,"97.9",1975,"6.4",824622,624512,808959,805367,678246,695657,669720,682668,671976,"54.09",,,,,,,,59,1,"Sinker",4,3,3,4,3,4,3,4,"Strategic","Standard",236,"0.008","-0.042",,,,,"0.042",,1,-1,0.745,0.255,29,27,30,27,1,3,5,1,3,1,"1.78","1.7","1.7","32.0",,,,,
"SL","2026-04-04","90.1","-1.14","5.86","Guerrero Jr., Vladimir",665489,691799,"strikeout","swinging_strike",,,,,12,"Vladimir Guerrero Jr. strikes out swinging.","R","R","R","CWS","TOR","S",2,,3,2,2026,"0.82","0.03",0.6970449510098174,3.600135125712543,,,,2,1,"Top",,,,,,,2.764654392841937,-131.2977154393691,0.43133846575707957,8.95812054107365,26.125984283242648,-32.11683223438313,3.208595801,1.619291339,,,,"91.5",2622,"6.9",824622,624512,808959,805367,678246,695657,669720,682668,671976,"53.56",,0,"0",1,0,0,,3,6,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",68,"0.012","-0.306","70.8","6.4","0.7613292",,"0.306",,0,0,0.536,0.464,24,27,24,27,1,0,1,1,2,1,"2.76","-0.82","-0.82","52.1",-2.2107552379381805,31.926951314176485,17.30562854581673,44.05400180477366,14.353378948794049
